a	PCA_1	PCA_2
other_mature	-1.549388987	0.027835673
other_mature	-1.247496393	-0.347047709
other_mature	-1.28359118	-0.707810279
other_mature	-1.567489652	0.116153274
other_mature	-2.337911704	0.348241562
other_mature	-1.325230012	0.948859295
other_mature	-1.472988368	0.281613539
other_mature	-1.157161411	-0.625847633
other_mature	-1.050181557	-0.710278937
other_mature	-0.285367652	-0.571014172
other_mature	-0.457946054	-0.507576485
other_mature	-2.619405728	0.010507682
other_mature	-2.389315678	0.244908687
other_mature	-1.059295492	0.271592331
other_mature	-2.43791596	-0.676807468
other_mature	-1.288776784	-0.682647576
other_mature	-0.941444527	-0.380601131
other_mature	-1.239744994	-0.30453173
other_mature	-1.274482555	-0.038965254
other_mature	-1.271040856	-0.057588419
other_mature	-1.260226782	-0.066592662
other_mature	-1.133067889	-0.020469322
other_mature	-1.240139318	-0.199497852
other_mature	-1.277600484	-0.056778236
other_mature	-1.260707544	-0.072911302
other_mature	-1.274482555	-0.038965254
other_mature	-1.331681611	-0.059735563
other_mature	-1.388944639	-0.121622492
other_mature	-1.166250599	-0.114147612
other_mature	-1.057678973	0.013919715
other_mature	-1.094056333	-0.31190622
other_mature	-1.297085555	0.354785825
other_mature	-1.371035158	0.396560046
other_mature	-1.005354349	1.012015223
other_mature	-0.942837346	0.628011037
other_mature	-1.32419179	0.226794265
other_mature	-1.675342802	1.336286181
other_mature	-1.131662022	-0.08842544
other_mature	-1.351460404	1.090349023
other_mature	-1.461580116	0.938829769
other_mature	-1.397214639	1.060832641
other_mature	-1.307438335	1.007005625
other_mature	-1.023286831	1.214356031
other_mature	-1.329588616	0.905895581
other_mature	-1.311440461	1.122725291
other_mature	-0.905963944	1.126595045
other_mature	-1.257726966	0.758071723
other_mature	-1.148533927	0.864930976
other_mature	-1.6172221	0.804648202
other_mature	-1.253248862	1.009951117
other_mature	-1.143229305	0.748046764
other_mature	-1.322282206	0.834489892
other_mature	-1.311440461	1.122725291
other_mature	-1.023286831	1.214356031
other_mature	-1.253248862	1.009951117
other_mature	-1.329588616	0.905895581
other_mature	-1.05374768	0.818384613
other_mature	-1.213499432	1.047613442
other_mature	-1.246885221	1.046307122
other_mature	-1.4631772	0.806852524
other_mature	-1.406871139	0.909601739
other_mature	-1.482268124	0.697784508
other_mature	-1.56497152	0.557372967
other_mature	-1.207784546	0.824464933
other_mature	-1.584515543	1.412043355
other_mature	-1.272339786	0.900883101
other_mature	-1.432474636	0.560274035
other_mature	-1.198592598	0.537535855
other_mature	-1.324167744	1.050013281
other_mature	-1.245942452	0.938545428
other_mature	-1.136845222	1.043937415
other_mature	-1.198592598	0.537535855
other_mature	-1.430249051	1.089109254
other_mature	-1.035071345	1.033882326
other_mature	-1.277760658	0.756765402
other_mature	-1.028707704	1.070238332
other_mature	-0.962721722	1.066688528
other_mature	-1.092320175	1.038894806
other_mature	-1.406871139	0.909601739
other_mature	-1.246885221	1.046307122
other_mature	-1.605340194	0.986613425
other_mature	-1.092320175	1.038894806
other_mature	-1.246885221	1.046307122
other_mature	-1.336895026	0.97730127
other_mature	-1.17502357	0.898483264
other_mature	-1.258669735	0.865833417
other_mature	-1.489574534	0.769190198
other_mature	-1.418655653	0.729128034
other_mature	-1.489574534	0.769190198
other_mature	-1.277760658	0.756765402
other_mature	-1.193171725	0.681653554
other_mature	-1.109525561	0.714303401
other_mature	-1.263147838	0.613954023
other_mature	-1.193171725	0.681653554
other_mature	-1.251363324	0.794427728
other_mature	-0.995372936	1.680955076
other_mature	-1.217683522	0.428467839
other_mature	-1.057697603	0.565173222
other_mature	-1.342315899	0.83318357
other_mature	-1.272339786	0.900883101
other_mature	-1.386837446	0.91090806
other_mature	-1.680671765	1.14724785
other_mature	-1.490733944	0.82496508
other_mature	-1.35327839	1.194024753
other_mature	-1.290464	1.016269918
other_mature	-1.445971814	1.131443929
other_mature	-1.333079129	1.195341871
other_mature	-1.430416225	0.880870856
other_mature	-1.244999683	0.830783733
other_mature	-0.811741217	1.27254934
other_mature	-1.372224626	0.768096682
other_mature	-1.436779867	0.84451485
other_mature	-1.267990375	1.118292147
other_mature	-1.134956185	0.901095907
other_mature	-1.367746523	1.019976076
other_mature	-1.505318591	0.766889181
other_mature	-1.458699097	1.058731918
other_mature	-1.290464	1.016269918
other_mature	-1.382507876	0.684785552
other_mature	-1.295884872	0.872152218
other_mature	-1.154989878	0.899789586
other_mature	-1.777728165	0.677559457
other_mature	-1.067258437	1.032451731
other_mature	-1.073447172	1.153282636
other_mature	-1.354941822	0.61410685
other_mature	-1.360440112	0.948570387
other_mature	-1.172431005	1.365886048
other_mature	-1.389874669	0.756781371
other_mature	-1.05261295	1.463308204
other_mature	-1.327365562	1.09637953
other_mature	-1.580984495	1.032545858
other_mature	-0.670006086	-0.136343722
other_mature	-1.27390073	1.726706979
other_mature	-1.115422852	-0.609159607
other_mature	-1.227156157	-0.690473959
other_mature	-1.518548608	0.610668844
other_mature	-1.685065826	0.583815273
other_mature	-1.689208365	0.180990889
other_mature	-1.900585272	-0.021045126
other_mature	-0.801115485	-0.460474913
other_mature	-1.223620463	-0.320439153
other_mature	-0.270904894	-0.304059057
other_mature	-2.773350377	0.106856184
other_mature	-1.975821394	-0.682577209
other_mature	-1.112540897	-0.012880088
other_mature	-1.292401118	0.701032039
other_mature	-1.114619557	-0.115236774
other_mature	-1.36267479	0.035759364
other_mature	-2.083837628	-0.17214905
other_mature	-1.274291327	0.041452857
other_mature	-1.280218765	0.975314252
other_mature	-0.402728202	0.86923544
other_mature	-0.468781039	0.779201572
other_mature	-0.492907615	0.601352642
other_mature	-0.483592876	0.848991506
other_mature	-0.631980274	0.66906952
other_mature	-1.2075566	-0.191874579
other_mature	-1.008502972	-0.165021718
other_mature	-1.155903398	-0.253304212
other_mature	-0.934187523	0.489915552
other_mature	-0.671688289	-0.268655466
other_mature	-1.027931718	-0.359200064
other_mature	-1.253974182	-0.324821553
other_mature	-1.168029957	-0.308884626
other_mature	-1.343938554	-0.511672524
other_mature	-0.932924915	0.383721057
other_mature	-0.986711671	0.343070566
other_mature	-1.311900996	0.179821798
other_mature	-1.332877741	0.14420806
other_mature	-1.047313984	0.340129281
other_mature	-1.318118126	0.115604215
other_mature	-1.104916315	0.063131714
other_mature	-1.045982431	0.161645777
other_mature	-0.925499183	0.394327904
other_mature	-1.019972502	0.318410866
other_mature	-1.617792293	0.564766899
other_mature	-1.477801683	0.457134397
other_mature	-2.077630623	-0.85929381
other_mature	-1.302290843	0.280292548
other_mature	-1.261346706	-0.204507926
other_mature	-1.156128719	-0.443512618
other_mature	-1.317776842	-0.201724525
other_mature	-1.697939502	-0.407592975
other_mature	-0.741394755	0.374873301
other_mature	-0.802554749	0.271262005
other_mature	-0.807591179	0.336148019
other_mature	-0.632925816	0.341390188
other_mature	-2.059884328	-0.37009417
other_mature	-1.237727994	-0.821372676
other_mature	-1.233256824	-0.832836647
other_mature	-1.258225859	-0.866870898
other_mature	-1.233256824	-0.832836647
other_mature	-1.130440825	-0.621283763
other_mature	-1.278176726	-0.767185079
other_mature	-1.157928698	-0.612608057
other_mature	-1.24966979	-0.720801646
other_mature	-1.249360603	-0.756142847
other_mature	-1.332090014	-0.994697237
other_mature	-1.218147374	-0.561474463
other_mature	-1.164082755	0.414311329
other_mature	-0.872286504	-0.136463842
other_mature	-0.864582626	0.247946899
other_mature	-0.821234328	0.237815118
other_mature	-0.821234328	0.237815118
other_mature	-1.331967974	0.329607488
other_mature	-0.957358204	-0.053673891
other_mature	-0.917612938	-0.000147557
other_mature	-0.674728922	0.826204241
other_mature	-0.975277231	-0.152470033
other_mature	0.109938253	0.472270498
other_mature	0.151724667	0.005574233
other_mature	-0.025579509	0.762018188
other_mature	-0.025579509	0.762018188
other_mature	-1.182644665	0.370626209
other_mature	-1.79812313	-0.538477751
other_mature	-1.991194316	-0.605972316
other_mature	-1.155274063	-0.470496041
other_mature	-1.17089011	-0.375940569
other_mature	-1.184502985	-0.337661279
other_mature	-1.295990414	-0.198738057
other_mature	-1.552004665	-0.46723464
other_mature	-1.153226526	-0.032613652
other_mature	-1.098506147	-0.308219037
other_mature	-1.204140526	-0.11697009
other_mature	-1.159343145	0.314722529
other_mature	-1.450149827	-0.208474156
other_mature	-0.964433254	0.108443112
other_mature	-0.905602448	0.054918428
other_mature	-1.652334326	-0.288273547
other_mature	-1.004508306	-0.114750287
other_mature	-1.283143463	-0.171602555
other_mature	-1.218444773	-0.565898198
other_mature	-1.205796608	-0.417191654
other_mature	-0.963618105	0.437219446
other_mature	-1.134792983	-0.005627185
other_mature	-1.410212258	-0.300313225
other_mature	-1.368725666	-0.064729277
other_mature	-0.317026851	-0.785043888
other_mature	-1.351895956	0.184322941
other_mature	-1.327678652	0.055385576
other_mature	-0.440555845	-0.077665961
other_mature	-1.061186252	-0.55650063
other_mature	-1.052816867	-0.523978609
other_mature	-0.568081966	0.065753448
other_mature	-1.33480935	0.558385114
other_mature	-1.115045075	0.965415476
other_mature	-0.793564639	-0.220751403
other_mature	-0.826434897	1.013269395
other_mature	-1.21539659	-0.117347582
other_mature	-0.845959889	0.561438286
other_mature	-1.185098362	-0.489540266
other_mature	-0.916397563	-0.375039515
other_mature	-0.903583967	0.467185804
other_mature	-0.903583967	0.467185804
other_mature	-0.856191684	0.539979313
other_mature	-1.312160919	-0.018119678
other_mature	-1.450201356	0.470506017
other_mature	-1.577604261	0.442576019
other_mature	-1.614417456	0.356354978
other_mature	-0.904207296	0.441266201
other_mature	-0.861053826	-0.462503765
other_mature	-1.126074599	0.450377991
other_mature	-0.974106953	0.446920665
other_mature	-0.829984311	0.53128798
other_mature	-1.762055056	0.224234411
other_mature	-1.738144922	0.181559144
other_mature	-1.726428485	0.195354659
other_mature	-1.369689198	0.224709325
other_mature	-1.462802512	-0.312367537
other_mature	-1.227372211	-0.339662636
other_mature	-1.087549285	-0.19579677
other_mature	-0.66151339	-0.400432187
other_mature	-1.358092253	-0.17375574
other_mature	-1.418584738	-0.398491308
other_mature	-1.303924861	-0.138372433
other_mature	-1.263008821	0.44655604
other_mature	-1.173684269	-0.573130835
other_mature	-2.845400362	-1.735785026
other_mature	-0.916333693	-0.482820592
other_mature	-1.030472747	0.002548401
other_mature	-1.312112669	-0.21951986
other_mature	-1.532123416	-0.443976056
other_mature	-1.017446414	-0.131207734
other_mature	-1.056106784	-0.104941864
other_mature	-1.418291382	-0.172788804
other_mature	-1.527741665	-0.508047301
other_mature	-1.585806493	-0.380218553
other_mature	-1.087929077	0.243383166
other_mature	-0.97737783	0.355394976
other_mature	-1.227798056	0.072105368
other_mature	-1.352066027	-0.108580895
other_mature	-1.193894329	0.078755779
other_mature	-1.027848443	0.361878008
other_mature	-1.068171985	0.007363705
other_mature	-1.014156985	0.29714362
other_mature	-1.207670182	0.079961938
other_mature	-1.149240336	-0.36301726
other_mature	-1.372460238	-0.477875299
other_mature	-1.320938556	-0.480346071
other_mature	-1.468947155	-0.475509396
other_mature	-1.630679141	-0.840833265
other_mature	-2.034862906	0.449145458
other_mature	-1.295560456	0.714189875
other_mature	-0.843318419	0.041265435
other_mature	-0.916808892	0.037817931
other_mature	-0.86138277	-0.017673628
other_mature	-4.305141618	-0.824634747
other_mature	-1.262335066	-0.382868902
other_mature	-1.297162684	0.198666146
other_mature	-2.195309389	-0.783937206
other_mature	-2.061646352	-0.22685814
other_mature	-1.387265426	-0.587608231
other_mature	-1.097675058	-0.299571739
other_mature	-1.313903281	-0.555455296
other_mature	-1.079409395	-0.0961198
other_mature	-1.127344644	-0.145532014
other_mature	-0.906617081	0.023688368
other_mature	-1.013657513	0.027431742
other_mature	-1.160953032	-0.257772485
other_mature	-0.949517009	-0.017815867
other_mature	-0.867040501	-0.023160962
other_mature	-0.925746448	-0.014752842
other_mature	-1.122865337	-0.189308366
other_mature	-1.368474575	-0.576756266
other_mature	-1.031444327	0.752495919
other_mature	-0.829941609	0.783350931
other_mature	-1.601095937	-1.097751666
other_mature	-4.375557695	-0.946240606
other_mature	-3.952459706	-0.72611081
other_mature	-3.912296763	-1.082979058
other_mature	-1.065401005	1.054304331
other_mature	-1.208588574	0.104066915
other_mature	-1.673279405	0.487533283
other_mature	-1.357337377	-0.388837188
other_mature	-0.559219754	0.145283769
other_mature	-0.319938473	-0.040949977
other_mature	-0.136628303	1.049773401
other_mature	-2.091942585	-0.204878078
other_mature	-1.514851965	0.561822595
other_mature	-1.297522083	-0.386849704
other_mature	-1.660250626	-0.656360557
other_mature	-1.110025215	-0.127016558
other_mature	-1.112163959	-0.13923538
other_mature	-0.954816479	-0.062055275
other_mature	-1.43436238	-0.201864008
other_mature	-1.422729731	-0.017955665
other_mature	-1.291587556	0.369023166
other_mature	-1.195453072	0.314716677
other_mature	-1.194175096	0.168639714
other_mature	-1.932884864	0.889525714
other_mature	-1.932884864	0.889525714
other_mature	-1.932884864	0.889525714
other_mature	-1.926084266	-0.227621264
other_mature	-1.306182796	0.011726772
other_mature	-1.600543026	-0.936212069
other_mature	-1.16766119	-0.159995445
other_mature	-2.404797703	-0.350281186
other_mature	-1.794109129	0.021754726
other_mature	-0.804035561	0.222601961
other_mature	-1.579172574	-0.30127145
other_mature	-1.159742807	0.550661115
other_mature	-1.418980482	0.779703936
other_mature	-1.381261882	0.499564916
other_mature	-1.701143731	0.023254849
other_mature	-1.858693476	0.025297632
other_mature	-1.385166744	-0.048073343
other_mature	-1.309928987	0.329452864
other_mature	-1.392999727	-0.141415193
other_mature	-1.591711782	-0.368316299
other_mature	-1.449943241	0.148947664
other_mature	-1.508753408	-0.000855725
other_mature	-0.939392804	0.219737306
other_mature	-1.060312959	0.298776159
other_mature	-0.964717953	0.779358286
other_mature	-0.999591806	0.44101928
other_mature	-1.467823499	-0.086763138
other_mature	-1.223542244	0.186268384
other_mature	-1.332238863	0.320973786
other_mature	-1.016438648	0.172919749
other_mature	-1.275427518	-0.787120821
other_mature	-1.194381134	-0.850925126
other_mature	-0.833393757	-0.33266412
other_mature	-0.948421626	-0.645166164
other_mature	-1.151446498	0.351839593
other_mature	-1.108409671	0.300894147
other_mature	-1.000495367	0.24834881
other_mature	-1.253232837	0.213098878
other_mature	-1.24550884	-0.0624385
other_mature	-0.716965842	-0.055892779
other_mature	-1.79836397	0.217158022
other_mature	-1.034014891	-0.231976248
other_mature	-1.039551201	-0.49394756
other_mature	-1.018826039	-0.243384205
other_mature	-0.884282085	-0.191818523
other_mature	-1.094686651	-0.304662011
other_mature	-1.153878432	-0.394219856
other_mature	-1.17504765	-0.400586611
other_mature	-0.911276977	-0.248541825
other_mature	-1.079229948	-0.11928901
other_mature	-0.969137472	0.001588404
other_mature	-1.585069755	-0.237311071
other_mature	-0.760883578	-0.272532036
other_mature	-1.289173105	-0.416747127
other_mature	-1.199089824	-0.164512653
other_mature	-1.051624406	-0.267509021
other_mature	-0.829195561	-0.002778668
other_mature	-0.821934755	0.041631458
other_mature	-0.759328755	-0.453655351
other_mature	-0.941433698	0.324377266
other_mature	-1.520483576	0.963677499
other_mature	-1.950848384	0.255673794
other_mature	-1.712648843	0.623346721
other_mature	-1.375257571	0.322630331
other_mature	-1.423840828	0.38318577
other_mature	-1.112789987	0.446168192
other_mature	-1.340019009	0.637615474
other_mature	-1.322184026	-0.058536031
other_mature	-1.115249671	-0.04807849
other_mature	-2.507719832	-0.0647017
other_mature	-1.830420088	0.313089203
other_mature	-1.960125369	-0.007019703
other_mature	-1.544127632	-0.428397937
other_mature	-2.133952018	0.415437989
other_mature	-1.504088782	-0.145038319
other_mature	-2.187229834	0.054187264
other_mature	-2.187229834	0.054187264
other_mature	-1.738851016	-0.060959073
other_mature	-2.088323642	0.215563847
other_mature	-1.636278228	-0.133694542
other_mature	-1.565448141	-0.044182196
other_mature	-1.912674462	0.037584696
other_mature	-1.524889452	0.715860676
other_mature	-2.06774184	-0.115662718
other_mature	-1.809011431	0.022933112
other_mature	-0.667403556	-0.101812039
other_mature	-1.022657349	0.281192875
other_mature	-1.307860496	-0.115117101
other_mature	-1.844285897	0.634745975
other_mature	-1.882802308	0.709043655
other_mature	-1.356547684	0.955100104
other_mature	-1.743440275	0.906039918
other_mature	-1.678953737	1.001540154
other_mature	-1.631087443	1.052145694
other_mature	-1.737278608	0.201740272
other_mature	-1.561171033	1.086595335
other_mature	-1.776476603	0.628808863
other_mature	-1.047710227	-0.061994791
other_mature	-1.309041013	0.308763235
other_mature	-1.108248829	-0.773367523
other_mature	-0.655820843	0.332942526
other_mature	-2.109354476	-0.670783081
other_mature	-0.829779116	0.042404965
other_mature	-1.197803821	0.429548957
other_mature	-1.492381341	-0.166098726
other_mature	-1.606780053	0.863718628
other_mature	-1.120350313	-0.753747025
other_mature	-1.302147015	0.313687047
other_mature	-1.226467456	1.553078723
other_mature	-1.221239375	0.955491145
other_mature	-0.881805393	0.536092803
other_mature	-1.142634095	0.859218267
other_mature	-1.219496681	0.756295285
other_mature	-0.883684692	-0.234861623
other_mature	-2.617810678	0.39593047
other_mature	-2.42893922	0.438374043
other_mature	-0.915441706	-0.197268814
other_mature	-2.532811923	0.500859777
other_mature	-1.130664262	1.277413847
other_mature	-1.46333225	0.940161455
other_mature	-1.693223393	1.855615428
other_mature	-1.227848666	-0.380734993
other_mature	-1.542447258	0.656841101
other_mature	-1.627824616	0.788475791
other_mature	-1.46333225	0.940161455
other_mature	-1.115415779	0.946225652
other_mature	-1.272962301	0.955528969
other_mature	-1.392789039	0.649664096
other_mature	-1.349231115	-0.579771108
other_mature	-0.517407352	0.520557217
other_mature	-1.165098325	0.515190267
other_mature	-2.257793916	0.556965604
other_mature	-1.154450733	1.280949241
other_mature	-1.445810099	0.3932029
other_mature	-1.138241096	1.00414251
other_mature	-1.302084596	0.796979496
other_mature	-1.518713614	0.901989175
other_mature	-1.302084596	0.796979496
other_mature	-1.15656194	0.995335362
other_mature	-1.88408793	0.877017196
other_mature	-1.543982497	0.966777984
other_mature	-2.034158989	0.818439529
other_mature	-1.248250951	1.219475814
other_mature	-1.357454905	0.744457877
other_mature	-1.792661665	0.982894254
other_mature	-0.934238918	0.655351931
other_mature	-2.043884672	0.559875421
other_mature	-1.673332281	0.841636427
other_mature	-1.544306074	0.785646244
other_mature	-2.034158989	0.818439529
other_mature	-1.464906555	0.753865916
other_mature	-0.635634164	1.126094781
other_mature	-1.468126115	0.857069344
other_mature	-1.54187946	0.951222598
other_mature	-2.043884672	0.559875421
other_mature	-1.417175231	0.403270751
other_mature	-0.949034018	1.073781925
other_mature	-1.768726826	0.901801249
other_mature	-1.648063399	0.776847617
other_mature	-1.475462941	0.87085782
other_mature	-1.609494143	1.574206707
other_mature	-0.954262099	1.671369503
other_mature	-2.021231828	0.918165462
other_mature	-1.178338863	1.14447439
other_mature	-2.115353832	0.353994291
other_mature	-0.979038725	-0.157301931
other_mature	-1.516699142	-0.423595707
other_mature	-1.090337955	-0.305726627
other_mature	-1.125894376	-0.046594203
other_mature	-1.842005405	-1.15900279
other_mature	-1.059879055	-0.047777135
other_mature	-1.048622284	-0.074498698
other_mature	-1.025338659	-0.04276176
other_mature	-1.364347121	0.299031207
other_mature	-1.681968884	-0.191476099
other_mature	-1.295165032	0.05934695
other_mature	-0.921718741	0.276396888
other_mature	-1.152993381	0.376896435
other_mature	-0.817106317	0.294459205
other_mature	-1.167604995	-0.839030701
other_mature	-1.885931961	-0.304716168
other_mature	-2.048010398	0.285358448
other_mature	0.108934797	0.854340118
other_mature	0.184518115	0.629423399
other_mature	-0.813254604	0.12430513
other_mature	0.163537318	0.495253948
other_mature	-1.197775335	-0.314763244
other_mature	-1.926916668	1.775024021
other_mature	-1.037034978	-0.437516762
other_mature	-1.131295914	-0.52613334
other_mature	-1.148803225	0.415393015
other_mature	-1.609074311	-0.269230853
other_mature	-1.392846943	0.249649055
other_mature	-0.99748913	-0.131780724
other_mature	-0.805716258	0.234275086
other_mature	-3.181315887	-0.125397776
other_mature	-1.107825333	0.817850967
other_mature	-0.48476139	-0.472289926
other_mature	-1.409338413	0.878079685
other_mature	-1.692047083	0.22094306
other_mature	-1.42042933	0.814716361
other_mature	-0.916575606	0.786602413
other_mature	-1.142634095	0.859218267
other_mature	-1.572462832	0.949716494
other_mature	-1.739570258	0.563478962
other_mature	-1.449404405	0.80404436
other_mature	-1.596724215	0.811109224
other_mature	-0.85317607	0.93219301
other_mature	-1.57267804	0.710833768
other_mature	-1.341680612	-0.735036261
other_mature	-1.503347682	0.549022287
other_mature	-0.833719588	0.651276968
other_mature	-1.117382019	0.39393788
other_mature	-0.667802747	0.737284933
other_mature	-1.227104665	-0.10530155
other_mature	-1.174530779	-0.100599025
other_mature	-1.279798845	0.292976776
other_mature	-1.260427502	0.097344286
other_mature	-1.372147515	-0.377054927
other_mature	-1.232768979	-0.551839633
other_mature	-0.719357164	-0.443763481
other_mature	-1.253361277	-0.592867321
other_mature	-0.872257524	0.20717105
other_mature	-1.319095613	0.35487357
other_mature	-1.1049325	0.545235398
other_mature	-1.334102068	0.309862245
other_mature	-1.145932841	0.313696877
other_mature	-0.933347714	0.059938071
other_mature	-0.670123249	0.257658389
other_mature	-0.638524014	0.620660763
other_mature	-0.961561953	0.039850386
other_mature	-1.02465725	0.008761686
other_mature	-0.82274755	0.174148643
other_mature	-1.094732407	0.141618054
other_mature	-1.049419837	0.254135472
other_mature	-0.998242546	-0.050764318
other_mature	-0.844916579	0.161421491
other_mature	-1.343888501	0.329181102
other_mature	-0.835371359	0.102027787
other_mature	-1.348787364	0.198941403
other_mature	-1.086681208	-0.033249313
other_mature	-0.86597203	0.144355643
other_mature	-1.266593185	0.163917604
other_mature	-1.014838753	0.401539291
other_mature	-1.097887851	0.079810246
other_mature	-1.413729003	0.332530371
other_mature	-1.400060427	1.053518991
other_mature	-1.093505955	0.065539059
other_mature	-1.110978683	0.239129976
other_mature	-1.138453004	-0.094212056
other_mature	-1.122841589	0.022978585
other_mature	-1.328847162	0.235007904
other_mature	-1.198771591	0.121703622
other_mature	-0.774550893	0.885374721
other_mature	-0.876024351	0.535837548
other_mature	-1.142936311	-0.0830066
other_mature	-2.367082913	-0.835668418
other_mature	-3.334762378	-1.760134715
other_mature	-1.300485671	0.634414544
other_mature	-1.114801625	1.191522067
other_mature	-1.013568473	1.329508756
other_mature	-1.341158001	-0.475135109
other_mature	-0.747507373	0.106885531
other_mature	-1.171852657	-0.42315371
other_mature	-1.211836592	-0.248333509
other_mature	-0.839253685	0.064487596
other_mature	-0.930212814	-0.101411933
other_mature	-0.814999845	0.240333382
other_mature	-1.217151629	-0.397564265
other_mature	-1.008010414	0.037582502
other_mature	-1.269977881	-0.487251218
other_mature	-1.316819077	-0.353722211
other_mature	-1.040931313	-0.342518597
other_mature	-1.399365924	-0.315135047
other_mature	-0.814999845	0.240333382
other_mature	-0.817269902	0.009405946
other_mature	-0.792000613	-0.307275036
other_mature	-0.719113427	-0.224402062
other_mature	-2.033285896	0.058003527
other_mature	-1.723492904	0.772425358
other_mature	-2.507991318	-0.650153819
other_mature	-1.979263635	1.168056037
other_mature	-1.708967174	0.501849735
other_mature	-1.06060128	-0.358328038
other_mature	-0.904802315	-0.296828628
other_mature	-0.97636849	-0.265148126
other_mature	-0.899604633	-0.193443742
other_mature	-1.007384224	-0.314412097
other_mature	-1.368435612	-0.645459543
other_mature	-1.846428962	0.126514083
other_mature	-1.236885613	-0.372828332
other_mature	-0.346383862	1.074915055
other_mature	-0.597867478	2.372010664
other_mature	-1.237967538	0.708327378
other_mature	-1.319784505	0.194386892
other_mature	-1.046008977	0.364217606
other_mature	-1.561509174	-0.191076101
other_mature	-1.155821766	0.428264795
other_mature	-1.188386277	0.383877469
other_mature	-1.150448931	0.346131342
other_mature	-1.152178068	0.446470768
other_mature	-1.199535262	0.358334199
other_mature	-1.110320729	0.41632111
other_mature	-1.697554716	-0.134472091
other_mature	-0.841037604	0.088834749
other_mature	-2.018193105	-0.546476728
other_mature	-0.858759066	1.16621317
other_mature	-0.623047372	1.154909388
other_mature	-1.358022272	1.123650447
other_mature	-1.263706629	-0.369210819
other_mature	-0.999171064	-0.429380704
other_mature	-3.095463074	-1.143287807
other_mature	-1.08693519	0.664429611
other_mature	-1.455198965	0.078028853
other_mature	-0.503716402	1.073320694
other_mature	-1.605128067	-0.739684932
other_mature	-0.871011435	-0.304006376
other_mature	-0.795352444	0.085162826
other_mature	-1.517732662	0.294509248
other_mature	-1.852065352	-0.330258004
other_mature	-2.837715166	-0.368830014
other_mature	-0.72458614	0.74225666
other_mature	-0.66199892	0.346057463
other_mature	-0.93100122	-0.15412086
other_mature	-1.319853205	0.746909742
other_mature	-1.139381466	-0.141834286
other_mature	-1.191991391	-0.186788616
other_mature	-1.89848526	0.992159746
other_mature	-1.740425461	0.040023559
other_mature	-2.036073413	0.947287137
other_mature	-2.036073413	0.947287137
other_mature	-1.514738566	-0.186158544
other_mature	-0.707293317	1.015160009
other_mature	-1.271121733	1.328162697
other_mature	-0.836744695	-0.126180733
other_mature	-1.018440805	-0.062138371
other_mature	-1.159099422	0.225874112
other_mature	-1.004503281	0.158427703
other_mature	-1.028560002	0.072348826
other_mature	-1.496384543	0.808236736
other_mature	-1.91742771	-0.051158684
other_mature	-3.868807475	-0.720356101
other_mature	-1.35168423	0.118023383
other_mature	-1.261421884	-0.110815327
other_mature	-1.08556448	0.453019502
other_mature	-1.361572484	0.89445332
other_mature	-0.983919943	1.161470322
other_mature	-1.477446904	0.384275141
other_mature	-1.263233982	0.924481289
other_mature	-0.806888584	-0.005657514
other_mature	-1.169517148	-0.009478453
other_mature	-1.057105488	0.054421981
other_mature	-0.720999713	-0.236860101
other_mature	-1.192258957	-0.483669153
other_mature	-1.364246497	1.33631633
other_mature	-1.381314428	1.569243437
other_mature	-0.683956785	1.592599863
other_mature	-1.772473301	0.591024747
other_mature	-0.712447216	1.429831693
other_mature	-1.309311305	1.892125484
other_mature	-2.341689375	0.323848268
other_mature	-1.081161888	-0.532342209
other_mature	-0.915187871	-0.585378922
other_mature	-1.491239588	0.644655112
other_mature	-1.124562009	-0.079894361
other_mature	-1.017769478	0.022987981
other_mature	-1.504484745	-0.065807232
other_mature	-0.947043743	0.148757058
other_mature	-0.765618349	0.394156657
other_mature	-0.854800237	0.653463791
other_mature	-1.002824537	0.434289776
other_mature	-0.958226065	0.409096045
other_mature	-1.201036891	0.054890688
other_mature	-1.358526764	-0.124940508
other_mature	-1.249132061	0.155984467
other_mature	-1.0829567	0.541868259
other_mature	-1.267521315	-0.165779597
other_mature	-1.733307176	-0.306842125
other_mature	-1.519128475	0.161548519
other_mature	-1.212103497	0.590322648
other_mature	-1.328695837	-0.072024276
other_mature	-1.294859445	0.468164199
other_mature	-0.809619339	-0.614804526
other_mature	-0.742100381	-0.515796002
other_mature	-0.653990442	-0.589238733
other_mature	-0.647592504	-0.485309359
other_mature	-1.161497714	-0.401795252
other_mature	-0.708764133	-0.079852341
other_mature	-1.15748621	-0.214063217
other_mature	-1.000874473	-0.182317727
other_mature	-1.034284466	0.010829557
other_mature	-1.48514506	-0.158144833
other_mature	-0.9615382	-0.136758678
other_mature	-0.777938096	0.221618589
other_mature	-0.588315935	-0.91229394
other_mature	-1.065017958	0.848102798
other_mature	-1.156689934	0.519668481
other_mature	-1.116023305	0.432250534
other_mature	-1.06314615	0.629891275
other_mature	-1.596299664	0.272580281
other_mature	-1.231739418	0.40969109
other_mature	-1.253641291	0.242713136
other_mature	-1.256621714	0.560819165
other_mature	-1.373121984	0.392235028
other_mature	-1.41399875	-0.590073234
other_mature	-1.334028547	-0.491811168
other_mature	-0.871957507	-0.030530827
other_mature	-1.290139589	0.154481569
other_mature	-1.431924229	0.411115705
other_mature	-1.635303035	0.641167024
other_mature	-1.334222993	0.164396628
other_mature	-1.364208391	0.149360233
